,sellprice,symbol,selltime,qty,sl,strike,tp,buyprice,buytime,reason,pnl
17472,321.65,BANKNIFTY20OCT2240200CE,2022-10-18 09:36:00,25,328.08299999999997,40200,312.0005,312.0005,2022-10-18 09:39:00,TP HIT,241.23749999999973
17473,317.4,BANKNIFTY20OCT2240200PE,2022-10-18 09:36:00,25,311.05199999999996,40200,326.92199999999997,307.878,2022-10-18 09:39:00,TP HIT,238.04999999999978
17474,304.0,BANKNIFTY20OCT2240200CE,2022-10-18 09:40:00,25,310.08,40200,294.88,310.08,2022-10-18 09:41:00,SL HIT,-151.9999999999996
17475,333.5,BANKNIFTY20OCT2240200PE,2022-10-18 09:40:00,25,326.83,40200,343.505,326.83,2022-10-18 09:41:00,SL HIT,-166.7500000000004
17476,311.0,BANKNIFTY20OCT2240200CE,2022-10-18 09:42:00,25,317.22,40200,301.67,317.22,2022-10-18 09:43:00,SL HIT,-155.50000000000068
17477,319.0,BANKNIFTY20OCT2240200PE,2022-10-18 09:42:00,25,312.62,40200,328.57,312.62,2022-10-18 09:43:00,SL HIT,-159.4999999999999
17478,300.75,BANKNIFTY20OCT2240300CE,2022-10-18 09:44:00,25,306.765,40300,291.7275,291.7275,2022-10-18 09:50:00,TP HIT,225.5624999999995
17479,311.35,BANKNIFTY20OCT2240300PE,2022-10-18 09:44:00,25,305.12300000000005,40300,320.69050000000004,302.0095,2022-10-18 09:50:00,TP HIT,233.5125000000005
17480,303.35,BANKNIFTY20OCT2240300CE,2022-10-18 09:51:00,25,309.41700000000003,40300,294.2495,309.41700000000003,2022-10-18 09:54:00,SL HIT,-151.67500000000018
17481,304.55,BANKNIFTY20OCT2240300CE,2022-10-18 09:55:00,25,310.641,40300,295.4135,310.641,2022-10-18 09:57:00,SL HIT,-152.2750000000002
17482,313.2,BANKNIFTY20OCT2240300PE,2022-10-18 09:55:00,25,306.936,40300,322.596,306.936,2022-10-18 09:57:00,SL HIT,-156.60000000000025
17483,313.3,BANKNIFTY20OCT2240300CE,2022-10-18 09:58:00,25,319.56600000000003,40300,303.901,303.901,2022-10-18 10:06:00,TP HIT,234.97500000000002
17484,299.45,BANKNIFTY20OCT2240300PE,2022-10-18 09:58:00,25,293.461,40300,308.4335,290.4665,2022-10-18 10:06:00,TP HIT,224.5874999999998
17485,295.45,BANKNIFTY20OCT2240300CE,2022-10-18 10:07:00,25,301.359,40300,286.5865,301.359,2022-10-18 10:08:00,SL HIT,-147.7249999999998
17486,316.1,BANKNIFTY20OCT2240300PE,2022-10-18 10:07:00,25,309.778,40300,325.583,309.778,2022-10-18 10:08:00,SL HIT,-158.05000000000007
17487,309.0,BANKNIFTY20OCT2240300CE,2022-10-18 10:09:00,25,315.18,40300,299.73,299.73,2022-10-18 10:10:00,TP HIT,231.74999999999955
17488,303.2,BANKNIFTY20OCT2240300PE,2022-10-18 10:09:00,25,297.13599999999997,40300,312.296,294.104,2022-10-18 10:10:00,TP HIT,227.4000000000001
17489,297.15,BANKNIFTY20OCT2240300CE,2022-10-18 10:11:00,25,303.09299999999996,40300,288.2355,303.09299999999996,2022-10-18 10:12:00,SL HIT,-148.5749999999996
17490,315.05,BANKNIFTY20OCT2240300PE,2022-10-18 10:11:00,25,308.749,40300,324.5015,308.749,2022-10-18 10:12:00,SL HIT,-157.5249999999997
17491,294.1,BANKNIFTY20OCT2240300CE,2022-10-18 10:13:00,25,299.982,40300,285.27700000000004,299.982,2022-10-18 10:14:00,SL HIT,-147.05000000000013
17492,318.35,BANKNIFTY20OCT2240300PE,2022-10-18 10:13:00,25,311.983,40300,327.9005,311.983,2022-10-18 10:14:00,SL HIT,-159.17500000000047
17493,316.9,BANKNIFTY20OCT2240300PE,2022-10-18 10:15:00,25,310.56199999999995,40300,326.407,316.9,2022-10-18 10:15:00,Time Up,0.0
17494,294.7,BANKNIFTY20OCT2240300CE,2022-10-18 10:15:00,25,300.594,40300,285.859,294.7,2022-10-18 10:15:00,Time Up,0.0
17495,201.0,BANKNIFTY20OCT2240600CE,2022-10-19 09:15:00,25,205.02,40600,194.97,205.02,2022-10-19 09:16:00,SL HIT,-100.50000000000026
17496,295.1,BANKNIFTY20OCT2240600PE,2022-10-19 09:15:00,25,289.19800000000004,40600,303.95300000000003,289.19800000000004,2022-10-19 09:16:00,SL HIT,-147.54999999999967
17497,222.95,BANKNIFTY20OCT2240500CE,2022-10-19 09:17:00,25,227.409,40500,216.26149999999998,216.26149999999998,2022-10-19 09:19:00,TP HIT,167.21250000000012
17498,228.45,BANKNIFTY20OCT2240500CE,2022-10-19 09:20:00,25,233.01899999999998,40500,221.5965,221.5965,2022-10-19 09:25:00,TP HIT,171.33749999999992
17499,223.05,BANKNIFTY20OCT2240500PE,2022-10-19 09:20:00,25,218.589,40500,229.7415,216.35850000000002,2022-10-19 09:25:00,TP HIT,167.28749999999977
17500,234.9,BANKNIFTY20OCT2240500CE,2022-10-19 09:26:00,25,239.598,40500,227.853,227.853,2022-10-19 09:27:00,TP HIT,176.17499999999993
17501,217.15,BANKNIFTY20OCT2240500PE,2022-10-19 09:26:00,25,212.80700000000002,40500,223.6645,210.6355,2022-10-19 09:27:00,TP HIT,162.86249999999995
17502,225.0,BANKNIFTY20OCT2240500PE,2022-10-19 09:28:00,25,220.5,40500,231.75,220.5,2022-10-19 09:29:00,SL HIT,-112.5
17503,239.35,BANKNIFTY20OCT2240500CE,2022-10-19 09:30:00,25,244.137,40500,232.1695,232.1695,2022-10-19 09:31:00,TP HIT,179.51249999999987
17504,212.35,BANKNIFTY20OCT2240500PE,2022-10-19 09:30:00,25,208.103,40500,218.7205,205.9795,2022-10-19 09:31:00,TP HIT,159.26249999999982
17505,241.55,BANKNIFTY20OCT2240500CE,2022-10-19 09:32:00,25,246.381,40500,234.3035,234.3035,2022-10-19 09:33:00,TP HIT,181.16249999999994
17506,206.15,BANKNIFTY20OCT2240500PE,2022-10-19 09:32:00,25,202.02700000000002,40500,212.33450000000002,199.9655,2022-10-19 09:33:00,TP HIT,154.61250000000035
17507,197.9,BANKNIFTY20OCT2240600CE,2022-10-19 09:34:00,25,201.858,40600,191.963,201.858,2022-10-19 09:38:00,SL HIT,-98.94999999999996
17508,239.6,BANKNIFTY20OCT2240600PE,2022-10-19 09:34:00,25,234.808,40600,246.78799999999998,234.808,2022-10-19 09:38:00,SL HIT,-119.80000000000004
17509,204.75,BANKNIFTY20OCT2240600CE,2022-10-19 09:39:00,25,208.845,40600,198.6075,208.845,2022-10-19 09:43:00,SL HIT,-102.37499999999997
17510,228.9,BANKNIFTY20OCT2240600PE,2022-10-19 09:39:00,25,224.322,40600,235.767,224.322,2022-10-19 09:43:00,SL HIT,-114.45000000000007
17511,210.2,BANKNIFTY20OCT2240600CE,2022-10-19 09:44:00,25,214.404,40600,203.89399999999998,203.89399999999998,2022-10-19 09:45:00,TP HIT,157.6500000000003
17512,221.65,BANKNIFTY20OCT2240600PE,2022-10-19 09:44:00,25,217.217,40600,228.2995,215.00050000000002,2022-10-19 09:45:00,TP HIT,166.23749999999973
17513,202.05,BANKNIFTY20OCT2240600CE,2022-10-19 09:46:00,25,206.091,40600,195.98850000000002,206.091,2022-10-19 09:47:00,SL HIT,-101.02499999999992
17514,234.05,BANKNIFTY20OCT2240600PE,2022-10-19 09:46:00,25,229.369,40600,241.07150000000001,229.369,2022-10-19 09:47:00,SL HIT,-117.02500000000029
17515,220.45,BANKNIFTY20OCT2240600PE,2022-10-19 09:48:00,25,216.041,40600,227.06349999999998,213.8365,2022-10-19 09:49:00,TP HIT,165.3374999999997
17516,205.0,BANKNIFTY20OCT2240600CE,2022-10-19 09:50:00,25,209.1,40600,198.85,198.85,2022-10-19 09:53:00,TP HIT,153.75000000000014
17517,200.3,BANKNIFTY20OCT2240600CE,2022-10-19 09:54:00,25,204.306,40600,194.291,204.306,2022-10-19 09:57:00,SL HIT,-100.15
17518,236.95,BANKNIFTY20OCT2240600PE,2022-10-19 09:54:00,25,232.21099999999998,40600,244.05849999999998,232.21099999999998,2022-10-19 09:57:00,SL HIT,-118.47500000000011
17519,244.6,BANKNIFTY20OCT2240500CE,2022-10-19 09:58:00,25,249.492,40500,237.262,237.262,2022-10-19 10:00:00,TP HIT,183.44999999999985
17520,201.65,BANKNIFTY20OCT2240500PE,2022-10-19 09:58:00,25,197.61700000000002,40500,207.6995,195.6005,2022-10-19 10:00:00,TP HIT,151.23749999999987
17521,200.4,BANKNIFTY20OCT2240600CE,2022-10-19 10:01:00,25,204.40800000000002,40600,194.388,204.40800000000002,2022-10-19 10:04:00,SL HIT,-100.20000000000024
17522,231.4,BANKNIFTY20OCT2240600PE,2022-10-19 10:01:00,25,226.772,40600,238.342,226.772,2022-10-19 10:04:00,SL HIT,-115.70000000000036
17523,223.1,BANKNIFTY20OCT2240600PE,2022-10-19 10:05:00,25,218.638,40600,229.793,216.40699999999998,2022-10-19 10:07:00,TP HIT,167.3250000000003
17524,203.65,BANKNIFTY20OCT2240600CE,2022-10-19 10:08:00,25,207.723,40600,197.5405,207.723,2022-10-19 10:10:00,SL HIT,-101.82500000000019
17525,227.75,BANKNIFTY20OCT2240600PE,2022-10-19 10:08:00,25,223.195,40600,234.5825,223.195,2022-10-19 10:10:00,SL HIT,-113.87500000000017
17526,243.9,BANKNIFTY20OCT2240500CE,2022-10-19 10:11:00,25,248.77800000000002,40500,236.583,236.583,2022-10-19 10:12:00,TP HIT,182.92500000000018
17527,201.45,BANKNIFTY20OCT2240500PE,2022-10-19 10:11:00,25,197.421,40500,207.49349999999998,195.4065,2022-10-19 10:12:00,TP HIT,151.08749999999986
17528,240.2,BANKNIFTY20OCT2240600PE,2022-10-19 10:13:00,25,235.396,40600,247.40599999999998,239.45,2022-10-19 10:15:00,Time Up,18.75
17529,194.9,BANKNIFTY20OCT2240600CE,2022-10-19 10:13:00,25,198.798,40600,189.053,195.45,2022-10-19 10:15:00,Time Up,-13.749999999999574
17530,180.05,BANKNIFTY20OCT2240100CE,2022-10-20 09:15:00,25,183.651,40100,174.6485,174.6485,2022-10-20 09:16:00,TP HIT,135.03749999999997
17531,120.65,BANKNIFTY20OCT2240100PE,2022-10-20 09:15:00,25,118.23700000000001,40100,124.26950000000001,117.0305,2022-10-20 09:16:00,TP HIT,90.48750000000005
17532,157.1,BANKNIFTY20OCT2240100PE,2022-10-20 09:17:00,25,153.958,40100,161.813,153.958,2022-10-20 09:18:00,SL HIT,-78.5499999999999
17533,136.6,BANKNIFTY20OCT2240100CE,2022-10-20 09:19:00,25,139.332,40100,132.50199999999998,132.50199999999998,2022-10-20 09:20:00,TP HIT,102.45000000000033
17534,129.6,BANKNIFTY20OCT2240100CE,2022-10-20 09:21:00,25,132.192,40100,125.71199999999999,125.71199999999999,2022-10-20 09:23:00,TP HIT,97.20000000000013
17535,143.6,BANKNIFTY20OCT2240100PE,2022-10-20 09:21:00,25,140.728,40100,147.908,139.292,2022-10-20 09:23:00,TP HIT,107.69999999999982
17536,150.5,BANKNIFTY20OCT2240100PE,2022-10-20 09:24:00,25,147.49,40100,155.015,147.49,2022-10-20 09:25:00,SL HIT,-75.24999999999977
17537,134.5,BANKNIFTY20OCT2240100CE,2022-10-20 09:26:00,25,137.19,40100,130.465,130.465,2022-10-20 09:27:00,TP HIT,100.87499999999991
17538,129.25,BANKNIFTY20OCT2240100PE,2022-10-20 09:26:00,25,126.665,40100,133.1275,125.3725,2022-10-20 09:27:00,TP HIT,96.93749999999994
17539,122.3,BANKNIFTY20OCT2240100CE,2022-10-20 09:28:00,25,124.746,40100,118.631,124.746,2022-10-20 09:29:00,SL HIT,-61.14999999999995
17540,143.4,BANKNIFTY20OCT2240100PE,2022-10-20 09:28:00,25,140.532,40100,147.702,140.532,2022-10-20 09:29:00,SL HIT,-71.69999999999987
17541,113.95,BANKNIFTY20OCT2240100CE,2022-10-20 09:30:00,25,116.229,40100,110.53150000000001,116.229,2022-10-20 09:32:00,SL HIT,-56.97499999999991
17542,148.3,BANKNIFTY20OCT2240100PE,2022-10-20 09:30:00,25,145.334,40100,152.74900000000002,145.334,2022-10-20 09:32:00,SL HIT,-74.1500000000002
17543,141.3,BANKNIFTY20OCT2240000CE,2022-10-20 09:33:00,25,144.126,40000,137.061,137.061,2022-10-20 09:34:00,TP HIT,105.97500000000011
17544,122.6,BANKNIFTY20OCT2240000PE,2022-10-20 09:33:00,25,120.148,40000,126.27799999999999,118.922,2022-10-20 09:34:00,TP HIT,91.94999999999993
17545,131.5,BANKNIFTY20OCT2240000CE,2022-10-20 09:35:00,25,134.13,40000,127.555,134.13,2022-10-20 09:37:00,SL HIT,-65.74999999999989
17546,136.75,BANKNIFTY20OCT2240000PE,2022-10-20 09:35:00,25,134.015,40000,140.8525,134.015,2022-10-20 09:37:00,SL HIT,-68.37500000000034
17547,141.6,BANKNIFTY20OCT2240000CE,2022-10-20 09:38:00,25,144.432,40000,137.352,137.352,2022-10-20 09:39:00,TP HIT,106.19999999999976
17548,122.9,BANKNIFTY20OCT2240000PE,2022-10-20 09:38:00,25,120.44200000000001,40000,126.587,119.21300000000001,2022-10-20 09:39:00,TP HIT,92.17499999999994
17549,130.25,BANKNIFTY20OCT2240000CE,2022-10-20 09:40:00,25,132.855,40000,126.3425,126.3425,2022-10-20 09:42:00,TP HIT,97.68749999999997
17550,136.45,BANKNIFTY20OCT2240000PE,2022-10-20 09:40:00,25,133.72099999999998,40000,140.5435,132.35649999999998,2022-10-20 09:42:00,TP HIT,102.33750000000015
17551,117.95,BANKNIFTY20OCT2240000CE,2022-10-20 09:43:00,25,120.309,40000,114.4115,120.309,2022-10-20 09:44:00,SL HIT,-58.974999999999866
17552,157.8,BANKNIFTY20OCT2240000PE,2022-10-20 09:43:00,25,154.644,40000,162.53400000000002,154.644,2022-10-20 09:44:00,SL HIT,-78.90000000000015
17553,120.55,BANKNIFTY20OCT2240000CE,2022-10-20 09:45:00,25,122.961,40000,116.9335,122.961,2022-10-20 09:46:00,SL HIT,-60.275000000000034
17554,154.3,BANKNIFTY20OCT2240000PE,2022-10-20 09:45:00,25,151.214,40000,158.929,151.214,2022-10-20 09:46:00,SL HIT,-77.15000000000032
17555,148.0,BANKNIFTY20OCT2239900CE,2022-10-20 09:47:00,25,150.96,39900,143.56,150.96,2022-10-20 09:49:00,SL HIT,-74.0000000000002
17556,131.05,BANKNIFTY20OCT2239900PE,2022-10-20 09:47:00,25,128.429,39900,134.9815,128.429,2022-10-20 09:49:00,SL HIT,-65.52500000000023
17557,123.55,BANKNIFTY20OCT2240000CE,2022-10-20 09:50:00,25,126.021,40000,119.84349999999999,119.84349999999999,2022-10-20 09:51:00,TP HIT,92.66250000000014
17558,148.5,BANKNIFTY20OCT2240000PE,2022-10-20 09:50:00,25,145.53,40000,152.955,144.045,2022-10-20 09:51:00,TP HIT,111.37500000000031
17559,157.1,BANKNIFTY20OCT2239900CE,2022-10-20 09:52:00,25,160.242,39900,152.387,152.387,2022-10-20 09:53:00,TP HIT,117.82499999999985
17560,118.8,BANKNIFTY20OCT2239900PE,2022-10-20 09:52:00,25,116.42399999999999,39900,122.36399999999999,115.236,2022-10-20 09:53:00,TP HIT,89.09999999999982
17561,132.7,BANKNIFTY20OCT2240000CE,2022-10-20 09:54:00,25,135.35399999999998,40000,128.719,135.35399999999998,2022-10-20 09:55:00,SL HIT,-66.34999999999991
17562,135.9,BANKNIFTY20OCT2240000PE,2022-10-20 09:54:00,25,133.18200000000002,40000,139.977,133.18200000000002,2022-10-20 09:55:00,SL HIT,-67.94999999999973
17563,140.65,BANKNIFTY20OCT2240000CE,2022-10-20 09:56:00,25,143.463,40000,136.4305,136.4305,2022-10-20 09:57:00,TP HIT,105.48750000000027
17564,136.1,BANKNIFTY20OCT2240000CE,2022-10-20 09:58:00,25,138.822,40000,132.017,132.017,2022-10-20 10:01:00,TP HIT,102.07499999999996
17565,124.4,BANKNIFTY20OCT2240000PE,2022-10-20 09:58:00,25,121.912,40000,128.132,120.668,2022-10-20 10:01:00,TP HIT,93.29999999999998
17566,129.4,BANKNIFTY20OCT2240000CE,2022-10-20 10:02:00,25,131.988,40000,125.518,125.518,2022-10-20 10:03:00,TP HIT,97.05000000000013
17567,130.0,BANKNIFTY20OCT2240000PE,2022-10-20 10:02:00,25,127.4,40000,133.9,126.1,2022-10-20 10:03:00,TP HIT,97.50000000000014
17568,132.25,BANKNIFTY20OCT2240000CE,2022-10-20 10:04:00,25,134.895,40000,128.2825,134.895,2022-10-20 10:05:00,SL HIT,-66.12500000000026
17569,129.55,BANKNIFTY20OCT2240000PE,2022-10-20 10:04:00,25,126.95900000000002,40000,133.43650000000002,126.95900000000002,2022-10-20 10:05:00,SL HIT,-64.77499999999985
17570,126.1,BANKNIFTY20OCT2240000CE,2022-10-20 10:06:00,25,128.62199999999999,40000,122.317,128.62199999999999,2022-10-20 10:08:00,SL HIT,-63.049999999999784
17571,135.35,BANKNIFTY20OCT2240000PE,2022-10-20 10:06:00,25,132.643,40000,139.41049999999998,132.643,2022-10-20 10:08:00,SL HIT,-67.67499999999984
17572,145.45,BANKNIFTY20OCT2240000CE,2022-10-20 10:09:00,25,148.35899999999998,40000,141.0865,141.0865,2022-10-20 10:10:00,TP HIT,109.0874999999997
17573,135.5,BANKNIFTY20OCT2240000CE,2022-10-20 10:11:00,25,138.21,40000,131.435,131.435,2022-10-20 10:13:00,TP HIT,101.62499999999994
17574,124.75,BANKNIFTY20OCT2240000PE,2022-10-20 10:11:00,25,122.255,40000,128.4925,121.0075,2022-10-20 10:13:00,TP HIT,93.56250000000017
17575,133.0,BANKNIFTY20OCT2240000CE,2022-10-20 10:14:00,25,135.66,40000,129.01,135.66,2022-10-20 10:15:00,SL HIT,-66.49999999999991
17576,126.0,BANKNIFTY20OCT2240000PE,2022-10-20 10:14:00,25,123.48,40000,129.78,123.48,2022-10-20 10:15:00,SL HIT,-62.9999999999999
17577,126.0,BANKNIFTY20OCT2240000PE,2022-10-20 10:14:00,25,123.48,40000,129.78,104.75,2022-10-20 10:15:00,Time Up,531.25
17578,133.0,BANKNIFTY20OCT2240000CE,2022-10-20 10:14:00,25,135.66,40000,129.01,157.5,2022-10-20 10:15:00,Time Up,-612.5
17579,376.95,BANKNIFTY27OCT2240400CE,2022-10-21 09:15:00,25,384.489,40400,365.6415,365.6415,2022-10-21 09:16:00,TP HIT,282.7124999999995
17580,417.35,BANKNIFTY27OCT2240400PE,2022-10-21 09:15:00,25,409.00300000000004,40400,429.87050000000005,409.00300000000004,2022-10-21 09:16:00,SL HIT,-208.6749999999995
17581,340.75,BANKNIFTY27OCT2240500CE,2022-10-21 09:17:00,25,347.565,40500,330.5275,347.565,2022-10-21 09:18:00,SL HIT,-170.37499999999994
17582,382.2,BANKNIFTY27OCT2240500PE,2022-10-21 09:17:00,25,374.556,40500,393.666,374.556,2022-10-21 09:18:00,SL HIT,-191.10000000000014
17583,377.05,BANKNIFTY27OCT2240400CE,2022-10-21 09:19:00,25,384.591,40400,365.7385,365.7385,2022-10-21 09:20:00,TP HIT,282.7875000000006
17584,350.7,BANKNIFTY27OCT2240400PE,2022-10-21 09:19:00,25,343.686,40400,361.221,340.179,2022-10-21 09:20:00,TP HIT,263.0250000000004
17585,335.1,BANKNIFTY27OCT2240500CE,2022-10-21 09:21:00,25,341.802,40500,325.047,341.802,2022-10-21 09:22:00,SL HIT,-167.54999999999995
17586,377.15,BANKNIFTY27OCT2240500PE,2022-10-21 09:21:00,25,369.60699999999997,40500,388.4645,369.60699999999997,2022-10-21 09:22:00,SL HIT,-188.57500000000016
17587,348.35,BANKNIFTY27OCT2240500CE,2022-10-21 09:23:00,25,355.317,40500,337.89950000000005,355.317,2022-10-21 09:25:00,SL HIT,-174.1749999999996
17588,356.4,BANKNIFTY27OCT2240500CE,2022-10-21 09:26:00,25,363.52799999999996,40500,345.70799999999997,363.52799999999996,2022-10-21 09:28:00,SL HIT,-178.19999999999965
17589,353.55,BANKNIFTY27OCT2240500PE,2022-10-21 09:29:00,25,346.479,40500,364.1565,346.479,2022-10-21 09:30:00,SL HIT,-176.77500000000066
17590,365.0,BANKNIFTY27OCT2240500CE,2022-10-21 09:31:00,25,372.3,40500,354.05,372.3,2022-10-21 09:32:00,SL HIT,-182.50000000000028
17591,355.3,BANKNIFTY27OCT2240500PE,2022-10-21 09:31:00,25,348.194,40500,365.959,348.194,2022-10-21 09:32:00,SL HIT,-177.64999999999986
17592,350.25,BANKNIFTY27OCT2240500PE,2022-10-21 09:33:00,25,343.245,40500,360.7575,343.245,2022-10-21 09:35:00,SL HIT,-175.1249999999999
17593,389.2,BANKNIFTY27OCT2240600PE,2022-10-21 09:36:00,25,381.416,40600,400.876,381.416,2022-10-21 09:39:00,SL HIT,-194.5999999999998
17594,372.0,BANKNIFTY27OCT2240500CE,2022-10-21 09:40:00,25,379.44,40500,360.84,360.84,2022-10-21 09:42:00,TP HIT,279.0000000000006
17595,340.55,BANKNIFTY27OCT2240500PE,2022-10-21 09:40:00,25,333.73900000000003,40500,350.7665,330.3335,2022-10-21 09:42:00,TP HIT,255.4124999999999
17596,333.9,BANKNIFTY27OCT2240600CE,2022-10-21 09:43:00,25,340.578,40600,323.883,340.578,2022-10-21 09:46:00,SL HIT,-166.94999999999993
17597,367.2,BANKNIFTY27OCT2240600PE,2022-10-21 09:43:00,25,359.856,40600,378.216,359.856,2022-10-21 09:46:00,SL HIT,-183.59999999999985
17598,362.85,BANKNIFTY27OCT2240500CE,2022-10-21 09:47:00,25,370.107,40500,351.96450000000004,370.107,2022-10-21 09:48:00,SL HIT,-181.42500000000013
17599,368.0,BANKNIFTY27OCT2240500CE,2022-10-21 09:49:00,25,375.36,40500,356.96,356.96,2022-10-21 09:51:00,TP HIT,276.0000000000005
17600,342.0,BANKNIFTY27OCT2240500PE,2022-10-21 09:49:00,25,335.16,40500,352.26,331.74,2022-10-21 09:51:00,TP HIT,256.4999999999998
17601,364.1,BANKNIFTY27OCT2240600PE,2022-10-21 09:52:00,25,356.81800000000004,40600,375.023,353.177,2022-10-21 09:54:00,TP HIT,273.07500000000005
17602,324.75,BANKNIFTY27OCT2240600CE,2022-10-21 09:55:00,25,331.245,40600,315.0075,331.245,2022-10-21 09:56:00,SL HIT,-162.3750000000001
17603,372.0,BANKNIFTY27OCT2240600PE,2022-10-21 09:55:00,25,364.56,40600,383.16,364.56,2022-10-21 09:56:00,SL HIT,-185.99999999999994
17604,348.25,BANKNIFTY27OCT2240600CE,2022-10-21 09:57:00,25,355.215,40600,337.8025,337.8025,2022-10-21 09:58:00,TP HIT,261.1874999999998
17605,347.75,BANKNIFTY27OCT2240600PE,2022-10-21 09:57:00,25,340.795,40600,358.1825,337.3175,2022-10-21 09:58:00,TP HIT,260.8125000000001
17606,338.9,BANKNIFTY27OCT2240700CE,2022-10-21 09:59:00,25,345.678,40700,328.733,345.678,2022-10-21 10:01:00,SL HIT,-169.4500000000005
17607,388.0,BANKNIFTY27OCT2240700PE,2022-10-21 09:59:00,25,380.24,40700,399.64,380.24,2022-10-21 10:01:00,SL HIT,-193.99999999999977
17608,352.75,BANKNIFTY27OCT2240700CE,2022-10-21 10:02:00,25,359.805,40700,342.1675,359.805,2022-10-21 10:05:00,SL HIT,-176.37500000000017
17609,381.6,BANKNIFTY27OCT2240700PE,2022-10-21 10:02:00,25,373.968,40700,393.048,373.968,2022-10-21 10:05:00,SL HIT,-190.80000000000013
17610,355.35,BANKNIFTY27OCT2240700CE,2022-10-21 10:06:00,25,362.45700000000005,40700,344.6895,362.45700000000005,2022-10-21 10:08:00,SL HIT,-177.6750000000007
17611,375.8,BANKNIFTY27OCT2240700PE,2022-10-21 10:06:00,25,368.284,40700,387.074,368.284,2022-10-21 10:08:00,SL HIT,-187.9000000000005
17612,354.5,BANKNIFTY27OCT2240700CE,2022-10-21 10:09:00,25,361.59,40700,343.865,361.59,2022-10-21 10:10:00,SL HIT,-177.24999999999937
17613,380.6,BANKNIFTY27OCT2240700PE,2022-10-21 10:09:00,25,372.988,40700,392.01800000000003,372.988,2022-10-21 10:10:00,SL HIT,-190.30000000000058
17614,372.65,BANKNIFTY27OCT2240700CE,2022-10-21 10:11:00,25,380.10299999999995,40700,361.47049999999996,380.10299999999995,2022-10-21 10:15:00,SL HIT,-186.32499999999936
17615,365.25,BANKNIFTY27OCT2240700PE,2022-10-21 10:11:00,25,357.945,40700,376.2075,366.95,2022-10-21 10:15:00,Time Up,-42.499999999999716
17616,372.65,BANKNIFTY27OCT2240700CE,2022-10-21 10:11:00,25,380.10299999999995,40700,361.47049999999996,380.65,2022-10-21 10:15:00,Time Up,-200.0
17617,201.1,BANKNIFTY27OCT2241500CE,2022-10-25 09:15:00,25,205.12199999999999,41500,195.067,205.12199999999999,2022-10-25 09:16:00,SL HIT,-100.54999999999978
17618,294.4,BANKNIFTY27OCT2241500PE,2022-10-25 09:15:00,25,288.512,41500,303.23199999999997,288.512,2022-10-25 09:16:00,SL HIT,-147.19999999999942
17619,256.2,BANKNIFTY27OCT2241300CE,2022-10-25 09:17:00,25,261.324,41300,248.51399999999998,261.324,2022-10-25 09:18:00,SL HIT,-128.1000000000006
17620,271.35,BANKNIFTY27OCT2241200CE,2022-10-25 09:19:00,25,276.77700000000004,41200,263.20950000000005,276.77700000000004,2022-10-25 09:21:00,SL HIT,-135.67500000000052
17621,235.0,BANKNIFTY27OCT2241200PE,2022-10-25 09:19:00,25,230.3,41200,242.05,230.3,2022-10-25 09:21:00,SL HIT,-117.49999999999972
17622,236.7,BANKNIFTY27OCT2241200CE,2022-10-25 09:22:00,25,241.434,41200,229.599,241.434,2022-10-25 09:23:00,SL HIT,-118.35000000000022
17623,267.25,BANKNIFTY27OCT2241200PE,2022-10-25 09:22:00,25,261.905,41200,275.2675,261.905,2022-10-25 09:23:00,SL HIT,-133.62500000000068
17624,243.95,BANKNIFTY27OCT2241200CE,2022-10-25 09:24:00,25,248.82899999999998,41200,236.6315,248.82899999999998,2022-10-25 09:25:00,SL HIT,-121.97499999999977
17625,256.65,BANKNIFTY27OCT2241200PE,2022-10-25 09:24:00,25,251.51699999999997,41200,264.3495,251.51699999999997,2022-10-25 09:25:00,SL HIT,-128.32500000000024
17626,266.4,BANKNIFTY27OCT2241200CE,2022-10-25 09:26:00,25,271.72799999999995,41200,258.40799999999996,258.40799999999996,2022-10-25 09:27:00,TP HIT,199.80000000000047
17627,224.25,BANKNIFTY27OCT2241200PE,2022-10-25 09:26:00,25,219.765,41200,230.9775,217.5225,2022-10-25 09:27:00,TP HIT,168.1874999999998
17628,261.2,BANKNIFTY27OCT2241200CE,2022-10-25 09:28:00,25,266.424,41200,253.36399999999998,253.36399999999998,2022-10-25 09:29:00,TP HIT,195.90000000000032
17629,230.05,BANKNIFTY27OCT2241200PE,2022-10-25 09:28:00,25,225.449,41200,236.9515,223.1485,2022-10-25 09:29:00,TP HIT,172.53749999999997
17630,249.5,BANKNIFTY27OCT2241200CE,2022-10-25 09:30:00,25,254.49,41200,242.015,254.49,2022-10-25 09:32:00,SL HIT,-124.75000000000023
17631,236.4,BANKNIFTY27OCT2241200PE,2022-10-25 09:30:00,25,231.672,41200,243.49200000000002,231.672,2022-10-25 09:32:00,SL HIT,-118.20000000000022
17632,226.35,BANKNIFTY27OCT2241200PE,2022-10-25 09:33:00,25,221.823,41200,233.1405,219.55949999999999,2022-10-25 09:34:00,TP HIT,169.76250000000022
17633,262.8,BANKNIFTY27OCT2241200CE,2022-10-25 09:35:00,25,268.05600000000004,41200,254.916,254.916,2022-10-25 09:36:00,TP HIT,197.10000000000036
17634,222.45,BANKNIFTY27OCT2241200PE,2022-10-25 09:35:00,25,218.00099999999998,41200,229.12349999999998,215.7765,2022-10-25 09:36:00,TP HIT,166.83749999999975
